"code","product_name","brands","categories","pnns_groups_1","labels","countries_en","quantity","url","ingredients_text","allergens","traces","nutriscore_grade","nutriscore_score","energy_100g","fat_100g","saturated-fat_100g","carbohydrates_100g","sugars_100g","fiber_100g","proteins_100g","salt_100g","nova_group","image_url","image_small_url","image_ingredients_url","image_ingredients_small_url","image_nutrition_url"
"60383137700","Pink Grapefruit Sparkling Water","President's Choice","Beverages, Carbonated drinks, Waters, Sodas","Beverages","Kosher, No artificial flavors, COR Kosher, No artificial colors","Canada","1.0 L","http://world-en.openfoodfacts.org/product/0060383137700/pink-grapefruit-sparkling-water-president-s-choice","Carbonated water, Natural flavour","","","B","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","https://images.openfoodfacts.org/images/products/006/038/313/7700/front_en.7.400.jpg","https://images.openfoodfacts.org/images/products/006/038/313/7700/front_en.7.200.jpg","https://images.openfoodfacts.org/images/products/006/038/313/7700/ingredients_en.11.400.jpg","https://images.openfoodfacts.org/images/products/006/038/313/7700/ingredients_en.11.200.jpg","https://images.openfoodfacts.org/images/products/006/038/313/7700/nutrition_en.9.400.jpg"
"60383137724","Pink grapefruit sparkling water","presidents choice","Boissons, Eaux","Beverages","Kascher, COR Kosher","Canada","0.355 L","http://world-en.openfoodfacts.org/product/0060383137724/pink-grapefruit-sparkling-water-presidents-choice","Carbonated Water, Natural Flavour","","","B","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","","https://images.openfoodfacts.org/images/products/006/038/313/7724/front_fr.7.400.jpg","https://images.openfoodfacts.org/images/products/006/038/313/7724/front_fr.7.200.jpg","https://images.openfoodfacts.org/images/products/006/038/313/7724/ingredients_fr.10.400.jpg","https://images.openfoodfacts.org/images/products/006/038/313/7724/ingredients_fr.10.200.jpg","https://images.openfoodfacts.org/images/products/006/038/313/7724/nutrition_fr.13.400.jpg"
"60383138011","kéfir nature","Choix du président","Boissons et préparations de boissons,Boissons,Produits laitiers,Produits fermentés,Produits laitiers fermentés,Boissons lactées,Boissons fermentées,Boissons lactées fermentées,Kéfir,Kéfir 1 %,Lait-fermente-probiotique,Produit laitier nature","Milk and dairy products","","Canada","1.0 L","http://world-en.openfoodfacts.org/product/0060383138011/kefir-nature-choix-du-president","Skim milk, Cream, Skim milk powder, Bacterial cultures. Ingrédients : Lait écrémé, Crème, Poudre de lait écrémé, Cultures bactériennes. PROVIDES 2 BILLION BIFIDOBACTERIUM BIFIDUM, BIFIDOBACTERIUM LONGUM SUBSP. LONGUM, AND BIFIDOBACTERIUM ANIMALIS SUBSP. LACTIS CFU PER 188 mL SERVING. THIS PRODUCT CONTAINS LIVE MICROORGANISMS THAT CONTRIBUTE TO HEALTHY GUT FLORA. PROCURE 2 MILLIARDS DE BIFIDOBACTERIUM BIFIDUM, BIFIDOBACTERIUM LONGUM SUBSP. LONGUM, ET BIFIDOBACTERIUM ANIMALIS SUBSP. LACTIS UFC PAR PORTION DE 188 mL. CE PRODUIT CONTIENT DES MICRO-ORGANISMES VIVANTS QUI CONTRIBUENT À UNE FLORE INTESTINALE SAINE.","","","B","-1.0","200.4","1.06","0.798","5.32","4.79","","3.72","0.12","","https://images.openfoodfacts.org/images/products/006/038/313/8011/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/006/038/313/8011/front_fr.3.200.jpg","https://images.openfoodfacts.org/images/products/006/038/313/8011/ingredients_fr.18.400.jpg","https://images.openfoodfacts.org/images/products/006/038/313/8011/ingredients_fr.18.200.jpg","https://images.openfoodfacts.org/images/products/006/038/313/8011/nutrition_fr.7.400.jpg"
"60383140274","Fêta lait de chevre","PC","Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de chèvre, en:Feta-type cheese","Milk and dairy products","Sans arômes artificiels, Sans colorants","Canada","","http://world-en.openfoodfacts.org/product/0060383140274/feta-lait-de-chevre-pc","Pasteurized goat milk, Salt, Calcium chloride, Bacterial culture (milk), Microbial enzyme, Lait de chèvre pasteurisé, Sel, Chlorure de calcium, Culture bactérienne (lait), Enzyme microbien","en:milk","","E","26.0","1255.2","23.3","16.7","3.33","0.0","0.0","20.0","13.3","","https://images.openfoodfacts.org/images/products/006/038/314/0274/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/006/038/314/0274/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/006/038/314/0274/nutrition_fr.5.400.jpg"
"60383140281","Féta lait de chèvre","President's Choice","Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de Grèce, en:Feta-type cheese","Milk and dairy products","Sans arômes artificiels, Sans colorants","Canada","","http://world-en.openfoodfacts.org/product/0060383140281/feta-lait-de-chevre-president-s-choice","","","","E","30.0","1534.1","20.0","13.3333","60.0","10.0","","13.3333","4.0","","https://images.openfoodfacts.org/images/products/006/038/314/0281/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/006/038/314/0281/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/006/038/314/0281/nutrition_fr.5.400.jpg"
"60383140335","Ondée de Fraise","Le choix du président","Waters","Beverages","No artificial flavors, en:no-colorings","Canada","0.5 L","http://world-en.openfoodfacts.org/product/0060383140335/ondee-de-fraise-le-choix-du-president","Reverse osmosis water, Citric acid, Natural flavour, Sodium phosphate, Reb A (stevia leaf extract), Potassium sorbate, Potassium benzoate, Potassium bicarbonate, Potassium chloride.","","","C","4.0","0.0","0.0","","0.0","","","0.0","0.125","4.0","https://images.openfoodfacts.org/images/products/006/038/314/0335/front_en.38.400.jpg","https://images.openfoodfacts.org/images/products/006/038/314/0335/front_en.38.200.jpg","https://images.openfoodfacts.org/images/products/006/038/314/0335/ingredients_en.40.400.jpg","https://images.openfoodfacts.org/images/products/006/038/314/0335/ingredients_en.40.200.jpg","https://images.openfoodfacts.org/images/products/006/038/314/0335/nutrition_en.39.400.jpg"
"60383140502","MAPLE SYRUP","President's Choice","Sweeteners, Syrups, Simple syrups, Maple syrups, Dark maple syrups","unknown","Kosher, COR Kosher","Canada","0.2 L","http://world-en.openfoodfacts.org/product/0060383140502/maple-syrup-president-s-choice","","","","E","19.0","1464.4","0.0","0.0","88.3","85.0","0.0","0.0","0.0","2.0","https://images.openfoodfacts.org/images/products/006/038/314/0502/front_en.14.400.jpg","https://images.openfoodfacts.org/images/products/006/038/314/0502/front_en.14.200.jpg","https://images.openfoodfacts.org/images/products/006/038/314/0502/ingredients_fr.4.400.jpg","https://images.openfoodfacts.org/images/products/006/038/314/0502/ingredients_fr.4.200.jpg","https://images.openfoodfacts.org/images/products/006/038/314/0502/nutrition_en.16.400.jpg"
"60383140762","English Muffins Original","President's Choice","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Special breads, English muffins","Cereals and potatoes","Kosher, COR Kosher, No colorings","Canada","","http://world-en.openfoodfacts.org/product/0060383140762/english-muffins-original-president-s-choice","ENRICHED WHEAT FLOUR, WATER, WHEAT GLUTEN, YEAST, SUGAR/GLUCOSE-FRUCTOSE, SALT, CORN FLOUR, MONO-AND DIGLYCERIDES, CALCIUM PROPIONATE, ACETYLATED TARTARIC ACID ESTERS OF MONO-AND DIGLYCERIDES, WHITE VINEGAR, SOYBEAN AND/OR CANOLA OIL, MONOCALCIUM PHOS HATE FUMARIC ACID, CALCIUM CARBONATE, CALCIUM SULPHATE, SORBIC ACID, AMYLASE, FERMENTED WHEAT FLOUR, ASCORBIC ACID, L-CYSTEINE HYDROCHL GAIDE PENTOSANASE TOPPING: CORNMEAL, RICE FLOUR. CANIADA O 2011 OTMAC TRADEMARKS OEMAROUES DE COMMERCE BLAWS","","","B","1.0","954.0","1.75","0.877","45.6","3.51","3.51","8.77","0.57","4.0","https://images.openfoodfacts.org/images/products/006/038/314/0762/front_en.14.400.jpg","https://images.openfoodfacts.org/images/products/006/038/314/0762/front_en.14.200.jpg","https://images.openfoodfacts.org/images/products/006/038/314/0762/ingredients_en.10.400.jpg","https://images.openfoodfacts.org/images/products/006/038/314/0762/ingredients_en.10.200.jpg","https://images.openfoodfacts.org/images/products/006/038/314/0762/nutrition_en.16.400.jpg"
"60383141264","Potato & Cheddar Flavour Perogies","no name sans nom • Loblaws","Frozen-potato-cheddar-perogies, en:potato-crisps","Salty snacks","Simple Check","Canada","907.0 g","http://world-en.openfoodfacts.org/product/0060383141264/potato-cheddar-flavour-perogies-no-name-sans-nom-loblaws","Dough: Enriched wheat flour, Water, Vegetable oil, Baking powder, Salt, Skim milk powder, Soy lecithin. Filling: Potatoes, Water, Salt, Cheddar cheese, Sugar, Parmesan cheese, Onion powder, Garlic powder, Spices, Natural flavour, Citric acid, Annatto.","","","C","4.0","715.5","3.33","0.476","30.0","4.29","1.9","5.71","0.786","4.0","https://images.openfoodfacts.org/images/products/006/038/314/1264/front_en.28.400.jpg","https://images.openfoodfacts.org/images/products/006/038/314/1264/front_en.28.200.jpg","https://images.openfoodfacts.org/images/products/006/038/314/1264/ingredients_en.25.400.jpg","https://images.openfoodfacts.org/images/products/006/038/314/1264/ingredients_en.25.200.jpg","https://images.openfoodfacts.org/images/products/006/038/314/1264/nutrition_en.26.400.jpg"
"60383141288","Potato & Bacon Flavour Perogies","No Name,Sans nom","Frozen Potato & Bacon Perogies,Frozen Perogies","unknown","Simple Check","Canada","907.0 g","http://world-en.openfoodfacts.org/product/0060383141288/potato-bacon-flavour-perogies-no-name","Dough (enriched wheat flour, water, canola oil, baking powder, salt, skim milk powder, soy lecithin), Filling (potatoes, water, salt, bacon, seasoning [yeast extract, salt, soy, milk], sugar, natural flavour, dried onion, spice)","","","C","5.0","677.8","1.9","0.238","31.9","5.24","2.38","5.71","0.893","4.0","https://images.openfoodfacts.org/images/products/006/038/314/1288/front_en.39.400.jpg","https://images.openfoodfacts.org/images/products/006/038/314/1288/front_en.39.200.jpg","https://images.openfoodfacts.org/images/products/006/038/314/1288/ingredients_en.22.400.jpg","https://images.openfoodfacts.org/images/products/006/038/314/1288/ingredients_en.22.200.jpg","https://images.openfoodfacts.org/images/products/006/038/314/1288/nutrition_en.28.400.jpg"
"60383141615","Regular Potato Crisps","Sans nom","Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, en:potato-crisps","Salty snacks","Simple Check","Canada","150.0 g","http://world-en.openfoodfacts.org/product/0060383141615/regular-potato-crisps-sans-nom","Dried potatoes (dried potatoes, mono - and diglycerides, sodium phosphate, citric acid), Corn and/or canola and/or sunflower oil, Corn flour, Rice flour, Corn starch, Water, Corn maltodextrin, Salt, Mono - and diglycerides, Citric acid","","","D","15.0","2259.4","32.0","5.0","58.0","2.0","2.0","6.0","1.15","4.0","https://images.openfoodfacts.org/images/products/006/038/314/1615/front_en.18.400.jpg","https://images.openfoodfacts.org/images/products/006/038/314/1615/front_en.18.200.jpg","https://images.openfoodfacts.org/images/products/006/038/314/1615/ingredients_en.12.400.jpg","https://images.openfoodfacts.org/images/products/006/038/314/1615/ingredients_en.12.200.jpg","https://images.openfoodfacts.org/images/products/006/038/314/1615/nutrition_en.10.400.jpg"
"60383141622","Croustilles crème sure et oignon","Sans nom","en:potato-crisps","Salty snacks","","Canada","","http://world-en.openfoodfacts.org/product/0060383141622/croustilles-creme-sure-et-oignon-sans-nom","dried potatoes (dried potatoes, mono - and diglycerides, sodium phosphate, citric acid), corn and/or canola and/or mid-oleic sunflower oil, seasoning [salt, modified milk ingredients, dried onion, high oleic sunflower oil, sugar, citric acid, natural flavour, sour cream solids (modified milk ingredients, bacterial culture), malic acid, disodium inosinate and disodium guanylate, sodium phosphate, lactic acid, silicon dioxide], corn flour, rice flour, corn starch, water, sugars (corn maltodextrin), mono - and diglycerides, citric acid.","","","D","15.0","2175.7","30.0","4.0","58.0","2.0","4.0","6.0","1.55","4.0","https://images.openfoodfacts.org/images/products/006/038/314/1622/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/006/038/314/1622/front_fr.3.200.jpg","https://images.openfoodfacts.org/images/products/006/038/314/1622/ingredients_en.10.400.jpg","https://images.openfoodfacts.org/images/products/006/038/314/1622/ingredients_en.10.200.jpg","https://images.openfoodfacts.org/images/products/006/038/314/1622/nutrition_fr.5.400.jpg"
"60383141646","Chip sel et vinaigre","No Name","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips au sel et vinaigre","Salty snacks","","Canada,Germany","142.0 g","http://world-en.openfoodfacts.org/product/0060383141646/chip-sel-et-vinaigre-no-name","","","","E","19.0","2175.7","32.0","5.0","56.0","2.0","4.0","6.0","2.05","","https://images.openfoodfacts.org/images/products/006/038/314/1646/front_fr.10.400.jpg","https://images.openfoodfacts.org/images/products/006/038/314/1646/front_fr.10.200.jpg","","","https://images.openfoodfacts.org/images/products/006/038/314/1646/nutrition_fr.5.400.jpg"
"60383141677","Prunes séchées","","en:dried-prunes","Fruits and vegetables","","Canada","","http://world-en.openfoodfacts.org/product/0060383141677/prunes-sechees","","","","C","10.0","1115.7","0.0","0.0","64.444444444444","37.777777777778","6.6666666666667","2.2222222222222","0.0","","https://images.openfoodfacts.org/images/products/006/038/314/1677/front_fr.5.400.jpg","https://images.openfoodfacts.org/images/products/006/038/314/1677/front_fr.5.200.jpg","","","https://images.openfoodfacts.org/images/products/006/038/314/1677/nutrition_fr.7.400.jpg"
"60383141691","Chocolate covered almonds","No Name","Snacks","unknown","","Canada","","http://world-en.openfoodfacts.org/product/0060383141691/chocolate-covered-almonds-no-name","","","","E","28.0","2259.4","32.0","16.0","56.0","48.0","4.0","0.0","0.1","","https://images.openfoodfacts.org/images/products/006/038/314/1691/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/006/038/314/1691/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/006/038/314/1691/nutrition_fr.5.400.jpg"
"60383141820","Sea salt & malt vinegar kettle cooked peanuts","President’s Choice","Plant-based foods and beverages, Plant-based foods, Legumes and their products, Snacks, Legumes, Nuts and their products, Nuts, Peanuts","Salty snacks","No artificial flavors, No colorings","Canada","275.0 g","http://world-en.openfoodfacts.org/product/0060383141820/sea-salt-malt-vinegar-kettle-cooked-peanuts-president-s-choice","Peanuts, vegetable oil, sea salt, sugars (corn maltodextrin), sodium acetate, acetic acid, malt vinegar solids (contains barley), citric acid, malic acid, high oleic sunflower oil, vinegar solids, silicon dioxide. May contain: tree nuts.","","","D","15.0","2510.4","50.0","10.0","18.0","4.0","6.0","22.0","2.45","4.0","https://images.openfoodfacts.org/images/products/006/038/314/1820/front_en.23.400.jpg","https://images.openfoodfacts.org/images/products/006/038/314/1820/front_en.23.200.jpg","https://images.openfoodfacts.org/images/products/006/038/314/1820/ingredients_en.19.400.jpg","https://images.openfoodfacts.org/images/products/006/038/314/1820/ingredients_en.19.200.jpg","https://images.openfoodfacts.org/images/products/006/038/314/1820/nutrition_en.21.400.jpg"
"60383141905","Amandes grillées","Sans nom, No Name","en:grilled-almonds","Salty snacks","","Canada","","http://world-en.openfoodfacts.org/product/0060383141905/amandes-grillees-sans-nom","","","","B","-2.0","2761.4","56.0","4.0","20.0","4.0","","20.0","0.75","","https://images.openfoodfacts.org/images/products/006/038/314/1905/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/006/038/314/1905/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/006/038/314/1905/nutrition_fr.5.400.jpg"
